,Date,Volume,Kurs,Kurs_mean_1,Kurs_mean_2,Kurs_mean_3,Einstandspreis,smaller_6_3
0,2014-09-17,16389166,356.527695,319.1371745333334,292.69295201499995,245.5744638449998,37000,
1,2014-09-18,26691849,337.6474305,317.91201881250004,292.4251833316831,245.63921828903634,37000,
2,2014-09-19,29560103,314.928864,316.42596258823534,292.1412750392156,245.6980082913905,37000,
3,2014-09-20,28736826,316.954712,314.1699761388889,291.8212735485436,245.7435320478546,37000,
4,2014-09-21,20702625,314.003357,310.9050425789474,291.51493179326917,245.77123688322348,37000,
5,2014-09-22,18776342,312.82000700000003,308.26652950000005,291.1855579619047,245.80819515737687,37000,
6,2014-09-23,35102351,325.52412400000003,306.04546904761906,290.89686084905657,245.8322060898691,37000,
7,2014-09-24,23972840,333.59490949999997,304.34070313636363,290.63044899999994,245.86152065960894,37000,
8,2014-09-25,21022658,326.33581549999997,303.59704063043483,290.36106340277775,245.89325727597387,37000,
9,2014-09-26,16922252,319.7207795,302.9270337916667,289.976564646789,245.91657139644,37000,
